;video_id;comments;;;;;
1669;93rRwxSsDPQ;"['STE AKA Save The Elephants', '🐘🐘😍', 'Produce of plastic and education ministries budgets multiplied 10x in previous years.', ""It's all for useless items that we don't need. How disgusting!"", 'We are interconnected on this planet! Human actions endangering a core species will eventually harm our environment and us! We need a stronger anti-poaching drive across the world perhaps! More awareness spread, stronger rules and harshest of punishment levied on poachers! Saw this movie trailer with a strong message - https://youtu.be/6b6QfkdX1_8', 'Prices never plummeted. Stop lying..\n\nPrices skyrocketed due to the ivory ban.\n\nThe ivory ban only decreased supply and increased demand.\n\nThis usually happens to anything and everything that gets banned.\n\nThis is the sort of one dimensional attitude that is counterproductive to what people intend.\n\nSame thing with books, same thing with drugs, same with gambling, and prostitution.\n\nLook at anywhere in the word where any of these examples are banned by legislation in hopes that it will somehow make it go away.\n\nIt has the opposite effect.', ""Instead of burning the ivory sell it. The more they burn the more they poach and kill. Nasty concept. Take the money and develop more ways to protect them. The elephants are adapting by growing no tusks. Don't let them die in vain."", 'There’s a better way of getting ivory without killing an elephants.', ""Kudos for wearing those ivory-like (or maybe even real ivory) neckties! Well done, ma'am!"", ""***ATTENTION IVORY CUSTOMERS***\n1. Scientific studies have proved that Ivory does not have any medicinal value. From now on, don't buy medicines that contain Ivory! \n2. Imitation Ivory and domestic cattle bones is cheaper than real Ivory. Save you're money and do not buy any ornaments made from real Ivory. \n3. If you continue buying Ivory, their won't be any Elephants left in the wild. They are dangerously close to extinction.""]";;;;;
1670;HfcHis1WRGw;"[""0:10 even the jelly fish can't guard that fish."", ""We would love to feature this video on our channel, Breakthrough Videos: https://goo.gl/mFcsNU (or click the link in our bio). We'll make sure to give you credit. Please let us know if that's a problem. Thanks!"", ""I'm a jellyfish fan as well."", 'Does this species of Jellyfish have stingers? Looks like the type that has photosynthesises and are usually harmless. (This is a question, as I have no idea).', ""wow that's. I never knew that fish could build a mutual relationship with jellyfish and it looks so cute it's like kids playing in a bouncy house"", ""What kind if jelly is that? It's big"", ""I wonder if the jelly knows there's fish in his bell?"", ""That's a good job jelly! Keep your friends safe and let them hide in your bell!❤️"", 'Way to short', 'Mobile* safehouse.']";;;;;
1671;jPMUHBXf4F8;['Darling little ellie! xoxox', ':3', 'Baby elephant learn in India already ,but Indians will never learn,', 'So cute.', 'First'];;;;;
1672;isom7wkFbjo;"['Well it looks like ""Insung Hwang"" might be cloning some cave lion.', 'FINALY THIRD', 'AND THEN SECOND LOL', 'first :)', 'Baby lions...ancient baby lions.']";;;;;
1673;zncoZymxuJQ;[];;;;;
1674;Lo8McT4QSMM;['first!', 'What no drop bears?'];;;;;
1675;cs3msTbCcLw;"[""It's like a bunch of video game nerds going outside for the first time. 'What is this strange object , it appears to be some form of nature.'"", 'RIP stick i will not forget you . god bless', ""doesn't it look like they are wearing tap dance shoes? goes well with their trot..."", 'great quality video, love watching these beautiful dogs. .', 'hhhhhhhhhhhhhhhhhhhhhhhhh. :)', ""Just observe them! It is amazing how the other pups will let the alpha pup deal with the stick. That's how pack hierarchy works."", 'Great video, thanks for sharing. I think they were my favorite to work with when I volunteered at the L.A. Zoo. I like their calls to each other. Very pretty, but endangered.', 'why is that one just on the ground in front of the car lol', 'Looks like these pups got in a.... *sticky* situation.', 'cuteeeee']";;;;;
1676;EBiuphhsLtw;['oh so cool 👌'];;;;;
1677;u6NeOy_Wytk;"['LOL', ""Croc: OMG! I did not just swim into a tree in front of one of those wildlife photographers....Uggg...I so hope it didn't get that on film...Now to swim off really fast like nothing happened..."", 'Croc: Damn GPS >:(', 'You can tell, it was scared shitless for a few seconds lol', 'The entire creation affected by sin, he should have continued a veggie lifestyle ";;;;;
1678;tyPOiQOLbxg;['YAY Maybe there is some hope for south Americas wildlife.', 'Find the letter IlllllllllllllllllllI', 'You can clearly see the bait being pulled through the cage to attract the shark and make it chase the bait into the cage to give the divers a thrill. :('];;;;;
1679;Whd3Nj6b5rk;"[""Blow it up! Florence Oregon sheriff's deputy. 1970. Used dynamite. The video is still out there and remastered. Unbelievable stupidity and funny as hell. An Oldsmobile got crushed by a 300lb piece of flying blubber"", ""Perhaps it is just me, but wouldn't a better solution would be to take the entire whale out to sea, and sink it ...? However, if they are really after the skeleton, then why not carefully dissect it, remove the bones, construct a steel cage, place both the blubber, and flesh, in it, and similarly sink that off-shore ... similar to 'artificial' whale falls, that would provide food for life 1 mile+ down, where it is very nutritionally poor, but would provide a incredible research tool for marine biologists, especially since life at such depths relies heavily on carcasses of dead whales ..."", '""life is strange"" game is real.\nmaybe it caused by Max Caulfield\'s reversal power.. lol', 'Awe. I wonder how old it was and cause of death. If Mate says it was emaciated, I wonder what caused that.', 'They just fucking burn it... What a waste. Why not leave it to decompose? More natural that way.', 'Poor whale']";;;;;
1680;#NAME?;"[""Dancing huh? I think one moved @the end, that counts to you. For all the work you do getting footage, you sure don't show much of it.  Animal lovers wanna see a bit more. Plus u think ppl wanna learn a thing or 2 about whatever animal they're watching. I mean who wants to Subscribe to a channel that just pumps out 30sec videos? Nobody wants to be notified of a new video like a text on your phone, only to find out its a 16sec clip of a cheetah laying on its side licking itself?"", 'why are these videos so short. 😦😦😦', ""FYI, video lights produce a lot of heat and cause the cuttlefish to become much more active in their eggs than when the coconut shell is upside down.  I imagine it's an incubating effect.  HOpefully the cuttlefish in this video were not forced to hatch prematurely (unsure if this is possible)."", 'Bonus points for video footage of the fabled Mew Pokemon.', 'Wow! Looks amazing!', 'Its literallly just a baby cuttefish moving', 'Super cuttteeee', 'Soooo CUUUUTE!']";;;;;
1681;72nGcxG0KAY;['The lappet face or nubian Vulture is an Old World Vulture which belongs to the family members which includes Kites, eagles buzzards and Hawks', 'the vulture king', 'Only 14 seconds?\nIf you added more footage, maybe the video could... *>glasses<* ... carrion.\n*YYYYYYYYYYYYYYYYYYYYYYYYYYYEEEEEEEEEEEEEEEEEEEEEAAAAAAAAAAAAAAAAHHHHHHHHHHHHHHHHHHH*', 'need longer videos', 'first'];;;;;
1682;vyvl7xDCWuI;['Since when does a wet spring equate with climate change?', 'Climate propagandist at it again. Shameless money worshiping bastards would kill off everything for a dollar.', 'AH GREAT, Might as well just cross off the Sagia cause no one seems to give a shit about climate change. The Sagia is one of my favorite antelope.', 'Why does it seem like there are so many scientifically outdated ideas in Asia. Leave the Pangolins alone, and stop putting living creatures in plastic bags !'];;;;;
1683;wHqiw-z2ga4;"['🇳🇦 is home to wildlife like giraffes', 'Why do the poachers lace the whole carcass with poison?', 'I think they are beautiful. It is great to see they have people protecting them.', ""+Jordy R Hi, that's a secretary bird. They are endemic to Sub-Saharan Africa."", 'What is the bird at 0.41?', ""Hunting animals.\nIt happens, sometimes it is necessary to cull overpopulation, or go hunting for meat.\n\nHunting animals protected by law (out of season).\nA heartless pursuit. Not only seeking out prey, but actively risking one's own liberty to hunt an animal. They may have a reason, but it doesn't justify the crime... against state *and* nature.\n\nHunting endangered animals protected by law.\nWhat sick and cruel person would do such a thing?\n\nHunting endangered animals protected by law and leaving much of the carcass.\nOnly a vile and inhuman being would stoop to such lows. This is unforgivable.\n\nHunting endangered animals protected by law, leaving much of the carcass, and poisoning it so that anything trying to feed off of it dies.\nWhat, was Hitler just not evil enough for you?"", ""there should be some sort of law like poacher which cought should lose his citezenship and spend his punishment in country he got cought and only then he may return to his country.sure its a dream but i'd like see poachers broken mentaly in african jail"", 'Poachers should all be shot.\nthey just Kill kill kill\nHey, a certain demonic dummy would like the guys', ""Uneducated people poisoning scavengers, they don't know anything and fear it, so they kill it"", ""I think they're gorgeous.""]";;;;;
1684;JoyBGP_eJIY;"['Little Floppa', 'CUUUTE! SUPER CUUUUTE! Reminds me of ""Animals close up with a wide angle lens"" and the sequel, ""Animals close up with a wide angle lens wearing funny hats""', 'YAY SUPER EXCITED FOR THIS NEW SEGMENT', 'it would be EXTRA great if you could put the links in the headers...:-)', 'THERE SOOOOO CUUUUUUUUUUUUUUTE']";;;;;
1685;HvhGYDHuyDQ;"['Cutie!', ""Oh dear, all the\xa0orthodontics in the world isn't going to help that..."", ""Unfortunate? Hmmm. I'd say it makes him an original and a misfit. He's perfectly normal:)"", 'Give the gay (or gal) a break...probably got the front part of his lower jaw torn off in a fight with another eel...surely makes it more challenging for him to get a good meal.', 'Overbite... he has an *overbite*', ""isn't that an overbite?"", 'Overbite :/', 'HES ADORABLE!!! :3 I wanna name him Sanchez for some reason...', ""He's adorable :x"", 'Um actually its an over bite XD but poor thing']";;;;;
1686;anOpgg0aWp8;['Miley has gained my respect. Even though I do not like her she gained my respect that she along with other celebrities want canned lion hunts to end.', 'cute possums XD'];;;;;
1687;f4SEN9H2gDU;"['Thank you so much for setting up yard free', 'amazing...', ""Heroe's!"", 'Vaya M. Anda ya...', 'I’m not talkin steel I’m talkin BALLS of mfing TITANIUM', 'It looks like the whale got tangled in the net as well and that is what killed him', 'Good job, thanks', 'Brilliant decision. Kill the wildlife so tourists can swim. God damn morons!', 'Anyone else waiting for the whale to explode?', 'Notice how none of them are brave enough to swim near a dead whale carcass.... Some friendly sharks huh!']";;;;;
